id,observation_date,temperature,precipitation_level,humidity,weather_condition_code
543,2020-04-08,9.9,4.5,89,Rainy
544,2020-04-08,18.7,0.4,63.6,Sunny
545,2020-04-08,12.4,0,55.5,Cloudy
546,2020-04-08,12.9,4,61.1,Windy
547,2020-04-08,20.3,9.3,93.3,Sunny
548,2020-04-08,17.6,3.1,46.5,Cloudy
549,2020-04-09,12.9,5,61.9,Stormy
550,2020-04-09,10.8,16.4,60.2,Rainy
551,2020-04-09,19.7,11.4,83.5,Rainy
552,2020-04-09,19.8,6.1,47.3,Rainy
553,2020-04-10,13.8,12.2,73.6,Sunny
554,2020-04-10,19.1,5.8,78.2,Sunny
555,2020-04-10,14.8,15.1,54,Cloudy
556,2020-04-10,20.9,3.4,73.7,Sunny
557,2020-04-10,9.4,7.3,52.5,Sunny
558,2020-04-10,25.8,0.2,77.5,Rainy
559,2020-04-10,14,4.5,48.1,Sunny
560,2020-04-11,17.4,5.8,63.6,Stormy
561,2020-04-11,12.5,5,53.5,Sunny
562,2020-04-11,27.6,7.7,77.7,Rainy
563,2020-04-11,17.7,4.2,64.5,Foggy
564,2020-04-11,13.1,8,77,Cloudy
565,2020-04-11,12.1,8.9,77.9,Cloudy
566,2020-04-12,17.2,6.8,67.1,Sunny
567,2020-04-12,13.8,9.2,75.4,Windy
568,2020-04-12,18.4,6.5,63,Sunny
569,2020-04-12,5.9,8.4,86.9,Rainy
570,2020-04-13,29.4,5.4,78,Cloudy
571,2020-04-13,15.6,4.1,65.4,Cloudy
572,2020-04-13,16.5,3.3,42.8,Cloudy
573,2020-04-13,15.2,14.9,69.4,Sunny
574,2020-04-13,17.2,9.3,51.3,Stormy
575,2020-04-13,14.4,4.8,59.2,Sunny
576,2020-04-13,15.4,7.8,73.1,Sunny
577,2020-04-13,12.1,0,59.3,Sunny
578,2020-04-13,14.2,7.4,66.2,Sunny
579,2020-04-14,10.1,7.7,30.3,Rainy
580,2020-04-15,12,2.5,75.1,Cloudy
581,2020-04-15,15.2,8.6,47.5,Foggy
582,2020-04-15,11.3,8.3,63.9,Sunny
583,2020-04-15,13.6,6.5,85.3,Windy
584,2020-04-15,8.7,4.1,66.9,Stormy
585,2020-04-15,14.6,8.8,42.7,Sunny
586,2020-04-15,14.4,11.7,55.7,Windy
587,2020-04-16,15.1,10.7,51,Windy
588,2020-04-16,13.9,13.4,57.7,Sunny
589,2020-04-16,19.3,5.6,72.7,Cloudy
590,2020-04-16,6.3,0,38.3,Rainy
591,2020-04-17,10.8,11.2,69.8,Stormy
592,2020-04-17,11.2,5.6,49.1,Sunny
593,2020-04-17,17.8,7.1,62.7,Rainy
594,2020-04-17,12.3,1.7,75.9,Foggy
595,2020-04-17,10.2,12.2,78.8,Cloudy
596,2020-04-17,21.8,13.7,33.4,Stormy
597,2020-04-17,7.7,6,59.3,Rainy
598,2020-04-18,10.4,0.2,56.5,Sunny
599,2020-04-18,8.5,0,67.1,Foggy
600,2020-04-18,6.8,4.6,74,Sunny
601,2020-04-18,8.3,9.3,69,Rainy
602,2020-04-18,19.4,0,51.9,Stormy
603,2020-04-18,20.5,5.4,64.1,Cloudy
604,2020-04-19,15.5,0.6,52.5,Snowy
605,2020-04-19,19.8,10.6,57.8,Rainy
606,2020-04-19,18.1,5.4,73.4,Rainy
607,2020-04-19,12.6,7.4,57.5,Foggy
608,2020-04-19,21.1,7.6,47.1,Rainy
609,2020-04-19,12.5,0,47.7,Windy
610,2020-04-20,22,8.1,67.3,Rainy
611,2020-04-20,20.5,10.4,56.6,Windy
612,2020-04-20,15.9,7.7,67.7,Rainy
613,2020-04-20,16.4,9.3,61,Sunny
614,2020-04-20,23.1,1.8,83.9,Foggy
615,2020-04-21,18.7,10.3,54.9,Rainy
616,2020-04-21,9.9,6.2,47.5,Sunny
617,2020-04-21,19,8.5,64.6,Stormy
618,2020-04-21,5.1,18.1,64.3,Rainy
619,2020-04-21,18.1,6,71.9,Rainy
620,2020-04-21,23.2,5.8,65.8,Foggy
621,2020-04-22,12.7,14,56.7,Cloudy
622,2020-04-22,12.2,13.2,59.8,Stormy
623,2020-04-22,8.4,1.4,57.8,Sunny
624,2020-04-22,15.9,2.9,91,Sunny
625,2020-04-23,14.1,4.3,58.1,Sunny
626,2020-04-23,16.2,5.5,76.2,Rainy
627,2020-04-23,15,8.6,64,Rainy
628,2020-04-23,12,9,65.7,Windy
629,2020-04-24,20.3,7.4,73.6,Rainy
630,2020-04-24,13.2,1,71.1,Foggy
631,2020-04-24,12.2,0,80.8,Sunny
632,2020-04-24,7.2,9.6,62.6,Sunny
633,2020-04-24,16.1,3.4,80.3,Rainy
634,2020-04-25,22.9,4.9,69.2,Cloudy
635,2020-04-25,15.4,9.7,69,Rainy
636,2020-04-25,19.8,9.5,66.3,Rainy
637,2020-04-25,10.1,8.7,94.2,Sunny
638,2020-04-25,8.4,4.5,39.1,Windy
639,2020-04-26,14.3,9.5,59.7,Sunny
640,2020-04-26,8.1,8,61.9,Windy
641,2020-04-27,4.3,4.9,54.2,Rainy
642,2020-04-27,17.7,12.6,61.6,Stormy
643,2020-04-27,6.2,9,46.8,Stormy
644,2020-04-27,19.7,2,73.1,Rainy
645,2020-04-27,17.7,0,72.1,Sunny
646,2020-04-27,14.1,6.6,87.8,Windy
647,2020-04-27,26.2,1.6,95.7,Windy
648,2020-04-28,18.5,11.9,69.1,Sunny
649,2020-04-28,22.8,0,66.5,Sunny
650,2020-04-28,19.8,8,60.7,Stormy
651,2020-04-28,15.1,5.1,73.4,Sunny
652,2020-04-28,7.6,7.8,83.7,Stormy
653,2020-04-28,19.5,3.4,78,Rainy
654,2020-04-28,16.9,7.9,64.8,Rainy
655,2020-04-29,23.1,0.7,59.7,Windy
656,2020-04-29,14.2,4.4,71.2,Rainy
657,2020-04-29,15,5.5,75.1,Sunny
658,2020-04-29,24.1,8.4,79.1,Rainy
659,2020-04-29,21.4,6,71.3,Sunny
660,2020-04-30,11.9,0,76.4,Cloudy
661,2020-04-30,16.7,8,70.4,Cloudy
662,2020-04-30,9.8,2.9,79.5,Sunny
663,2020-04-30,8.3,2.1,84.1,Rainy
664,2020-04-30,20,11.7,81.9,Windy
665,2020-05-01,12.9,3.8,60.6,Cloudy
666,2020-05-01,14.7,8.8,59.9,Sunny
667,2020-05-01,9,12.9,66.5,Foggy
668,2020-05-01,15.3,5.6,64,Sunny
669,2020-05-01,14.8,2.8,90.4,Rainy
670,2020-05-02,11.3,1.5,89.4,Sunny
671,2020-05-02,10,0.8,72.2,Cloudy
672,2020-05-02,17.7,1.1,56.7,Cloudy
673,2020-05-02,20.2,7.3,61.8,Windy
674,2020-05-02,16.6,0.4,72.9,Cloudy
675,2020-05-02,18.1,1.2,55,Cloudy
676,2020-05-02,12.5,5.7,53,Rainy
677,2020-05-02,13.9,6.1,60.1,Foggy
678,2020-05-02,9.3,7.2,61.9,Sunny
679,2020-05-02,17.2,9.2,72.7,Sunny
680,2020-05-02,14.2,7.9,43.7,Rainy
681,2020-05-02,16.2,3.2,66.3,Foggy
682,2020-05-03,13,7.8,72.3,Cloudy
683,2020-05-03,11.6,0.6,75.1,Stormy
684,2020-05-03,8.6,2.1,57,Foggy
685,2020-05-03,7.3,6.9,72.9,Rainy
686,2020-05-03,12,8.8,54.4,Sunny
687,2020-05-03,8,7.8,51.2,Stormy
688,2020-05-03,12.8,3.9,54.2,Rainy
689,2020-05-03,21.7,3.6,46.5,Rainy
690,2020-05-03,15.9,10.2,74.6,Sunny
691,2020-05-04,13.8,2.1,58.8,Windy
692,2020-05-04,17.5,4.6,90.9,Cloudy
693,2020-05-04,21.8,4.3,71.6,Sunny
694,2020-05-04,18.1,4.5,47.3,Rainy
695,2020-05-04,17.9,12.4,61,Foggy
696,2020-05-04,14.3,9.2,72.9,Cloudy
697,2020-05-04,17.2,2.2,68.6,Sunny
698,2020-05-05,8.2,4.4,76.8,Cloudy
699,2020-05-05,12.3,2.2,78.2,Sunny
700,2020-05-05,18.8,4.8,61.2,Windy
701,2020-05-05,15.3,3.4,62.2,Foggy
702,2020-05-05,12.3,6.7,55,Snowy
703,2020-05-05,17,3.7,59.3,Rainy
704,2020-05-05,15.2,2.9,94.4,Rainy
705,2020-05-05,20.8,0.4,41.6,Sunny
706,2020-05-05,16.5,9.3,62.3,Cloudy
707,2020-05-06,14.7,7.6,37.7,Rainy
708,2020-05-06,13.1,6,55.6,Rainy
709,2020-05-06,19.2,7.6,80.1,Sunny
710,2020-05-06,10.6,2.5,55.6,Windy
711,2020-05-06,14,12.7,67.4,Sunny
712,2020-05-06,21.3,4.5,75.1,Sunny
713,2020-05-07,16.1,8.9,75.7,Rainy
714,2020-05-07,17.5,2.4,91.2,Stormy
715,2020-05-07,14.7,4.3,76.2,Sunny
716,2020-05-07,23,6.4,56.7,Windy
717,2020-05-07,9.1,12.3,62.6,Sunny
718,2020-05-07,13.8,10.8,63.6,Stormy
719,2020-05-07,14.9,7.3,56.6,Rainy
720,2020-05-07,7.9,6.9,59,Windy
721,2020-05-07,15.7,0,61.8,Rainy
722,2020-05-07,4.4,4.6,81.7,Foggy
723,2020-05-08,8.5,0,78.2,Windy
724,2020-05-08,18.5,1.3,56.4,Cloudy
725,2020-05-08,10.5,6.7,57.8,Cloudy
726,2020-05-08,13.9,16.2,75.4,Sunny
727,2020-05-08,15.3,9.4,51.5,Windy
728,2020-05-09,4.7,12.9,50.8,Sunny
729,2020-05-09,22.8,4.8,64.8,Foggy
730,2020-05-09,19.7,11.8,49.3,Foggy
731,2020-05-09,21.3,4.5,62.2,Rainy
732,2020-05-09,17.2,5.8,79.9,Stormy
733,2020-05-09,4.9,7.3,55.1,Cloudy
734,2020-05-09,9.4,6.5,69.6,Sunny
735,2020-05-10,19.9,3,88.9,Snowy
736,2020-05-10,13.9,8.8,66.6,Sunny
737,2020-05-11,19.7,1.4,69,Sunny
738,2020-05-11,5.6,7.7,73.1,Foggy
739,2020-05-11,20.8,5.3,34.1,Cloudy
740,2020-05-12,14.7,0,66.4,Rainy
741,2020-05-12,16.8,5.3,74.2,Stormy
742,2020-05-12,10.8,7.7,65.3,Rainy
743,2020-05-12,10,9,72.8,Stormy
744,2020-05-13,17.9,7.1,46.7,Sunny
745,2020-05-13,9.2,7.3,58.1,Rainy
746,2020-05-13,14.3,6.4,47.2,Rainy
747,2020-05-13,7.9,7.7,62.3,Rainy
748,2020-05-13,15.7,3.9,81.4,Rainy
749,2020-05-13,13.2,8.8,73.7,Rainy
750,2020-05-14,18.2,6.8,65.9,Windy
751,2020-05-14,17.7,7.8,50.7,Cloudy
752,2020-05-14,9.7,5.1,69.1,Sunny
753,2020-05-14,9.5,14.7,48.4,Cloudy
754,2020-05-14,16.4,15.2,59,Cloudy
755,2020-05-14,14.5,10.6,81.8,Rainy
756,2020-05-14,19.1,2.8,60.9,Sunny
757,2020-05-15,11.8,18.3,57.8,Rainy
758,2020-05-15,19.1,5.4,60.3,Windy
759,2020-05-15,20.7,10.6,79.4,Rainy
760,2020-05-15,15.7,9.2,81.8,Rainy
761,2020-05-15,11.7,10.4,81,Rainy
762,2020-05-16,15.2,6.6,68.6,Cloudy
763,2020-05-16,25.1,0.1,92.1,Stormy
764,2020-05-16,13.9,10.3,69.1,Rainy
765,2020-05-16,9.7,1.6,96.1,Sunny
766,2020-05-17,11.5,13.9,48.7,Snowy
767,2020-05-17,27.2,7.2,60.1,Stormy
768,2020-05-17,18.7,12.1,56.4,Sunny
769,2020-05-17,17.6,5.6,55.8,Cloudy
770,2020-05-17,13.2,8.3,63,Rainy
771,2020-05-17,17.6,6.8,54.8,Cloudy
772,2020-05-18,12.6,13.9,71.2,Windy
773,2020-05-18,6.9,6.8,74.3,Stormy
774,2020-05-19,13.7,4.9,63.5,Cloudy
775,2020-05-19,19.5,0.6,47.7,Rainy
776,2020-05-19,24.9,12.2,52.7,Foggy
777,2020-05-20,15.4,7.3,59,Cloudy
778,2020-05-20,9.5,11,63.5,Sunny
779,2020-05-20,14.4,8.7,64.6,Sunny
780,2020-05-21,24.1,1.7,69.4,Cloudy
781,2020-05-21,19.9,5.4,49,Cloudy
782,2020-05-21,9.3,11.7,40.5,Sunny
783,2020-05-21,20.2,0.6,84.4,Stormy
784,2020-05-22,8.9,9,68,Cloudy
785,2020-05-22,22.8,4.2,76.9,Sunny
786,2020-05-22,6.4,2.5,71.4,Foggy
787,2020-05-22,12.5,5.4,72.1,Rainy
788,2020-05-22,12.4,3.2,62.3,Sunny
789,2020-05-22,17,4.9,62,Rainy
790,2020-05-22,12.7,3.7,56.8,Windy
791,2020-05-22,16.6,6.3,50.4,Stormy
792,2020-05-22,16.6,9.2,58.1,Cloudy
793,2020-05-23,21.3,6.5,71.3,Sunny
794,2020-05-23,9.1,6.2,78.3,Foggy
795,2020-05-23,13.2,8.9,68.1,Sunny
796,2020-05-23,7.3,7.6,71.7,Windy
797,2020-05-23,19.7,12.1,40,Foggy
798,2020-05-23,11.8,5,70.3,Foggy
799,2020-05-24,17.2,5.7,55.2,Rainy
800,2020-05-24,10.9,1.9,80,Foggy
801,2020-05-24,11.3,1.8,71.5,Sunny
802,2020-05-24,19.1,4.5,50.2,Rainy
803,2020-05-24,16.6,3.8,78,Foggy
804,2020-05-25,19.5,5.8,51.9,Foggy
805,2020-05-25,19.8,9.8,62.9,Foggy
806,2020-05-25,10.3,13.9,88.1,Cloudy
807,2020-05-25,11.5,8.9,63.9,Windy
808,2020-05-25,15.2,2,48.6,Foggy
809,2020-05-25,18,15.4,57.2,Rainy
810,2020-05-26,21.1,4.9,78.9,Foggy
811,2020-05-26,19,8.8,45.5,Rainy
812,2020-05-26,13.7,9.5,57.7,Cloudy
813,2020-05-26,15.5,4.3,59.3,Windy
814,2020-05-26,9.1,0.7,66.1,Windy
815,2020-05-26,16.5,7.5,68.7,Rainy
816,2020-05-27,13.4,8,51.9,Rainy
817,2020-05-27,11.8,6.2,58.6,Cloudy
818,2020-05-27,17,4.8,75.1,Rainy
819,2020-05-28,6.1,4,57.2,Cloudy
820,2020-05-28,11.4,5,75.1,Cloudy
821,2020-05-28,14.8,5.4,59.1,Stormy
822,2020-05-28,8.2,8.9,68.5,Sunny
823,2020-05-28,19.6,0,59.5,Cloudy
824,2020-05-28,19.3,14.2,76.7,Foggy
825,2020-05-28,9.3,3.5,54.1,Cloudy
826,2020-05-29,22.8,8.3,63.3,Rainy
827,2020-05-29,9.2,0,77.7,Sunny
828,2020-05-29,13.6,4.8,77,Snowy
829,2020-05-29,17.6,6.1,56.6,Rainy
830,2020-05-29,13.6,5.2,57.4,Rainy
831,2020-05-29,9.3,6,52.7,Cloudy
832,2020-05-29,14.6,1.7,57.9,Cloudy
833,2020-05-29,10.1,10,67.8,Cloudy
834,2020-05-30,12.2,5.8,57.9,Cloudy
835,2020-05-30,6.8,11.1,83.8,Windy
836,2020-05-31,21.5,2.4,60.5,Cloudy
837,2020-05-31,17,5.4,84.6,Windy
838,2020-05-31,20.4,1.5,65.1,Stormy
839,2020-05-31,11.5,8.7,89.5,Stormy
840,2020-05-31,21.1,6.3,47.6,Cloudy
841,2020-06-01,28.1,6.3,65.4,Cloudy
842,2020-06-01,26.5,2.3,36,Sunny
843,2020-06-02,27.1,2.7,79.6,Rainy
844,2020-06-02,33,6,35.2,Stormy
845,2020-06-02,25.4,3.5,57.9,Sunny
846,2020-06-02,40.7,7.2,65.9,Sunny
847,2020-06-02,31.7,3.9,49.3,Sunny
848,2020-06-03,23.2,3,39.1,Sunny
849,2020-06-03,26.7,4.4,59.7,Windy
850,2020-06-03,32.3,0,82.8,Windy
851,2020-06-03,19.4,8.3,41.3,Stormy
852,2020-06-03,22.2,3.4,64.2,Rainy
853,2020-06-03,23.2,5.5,49.9,Cloudy
854,2020-06-03,18.7,8.1,42.4,Rainy
855,2020-06-04,25.8,13.8,55,Sunny
856,2020-06-04,25.8,9.4,55.8,Sunny
857,2020-06-04,31.7,1.7,62.6,Sunny
858,2020-06-04,30.7,0,54.1,Windy
859,2020-06-04,27.3,0.1,67.6,Stormy
860,2020-06-04,24,1.6,52,Cloudy
861,2020-06-04,27.3,4.6,67.3,Sunny
862,2020-06-04,28,1.2,58.4,Sunny
863,2020-06-04,23,4.4,45.4,Cloudy
864,2020-06-04,24.1,2,47.3,Sunny
865,2020-06-04,34.2,1.8,30.2,Foggy
866,2020-06-05,21.9,0,52.7,Windy
867,2020-06-05,33.2,0,43.5,Sunny
868,2020-06-05,29.8,2.5,66.3,Cloudy
869,2020-06-06,23.9,2.3,38.7,Sunny
870,2020-06-06,21,0,59.3,Sunny
871,2020-06-06,36,0,58.4,Sunny
872,2020-06-06,29.2,0.2,56.8,Sunny
873,2020-06-06,27.6,0,41.4,Sunny
874,2020-06-06,38.9,0,55.3,Sunny
875,2020-06-06,19.1,1.4,47.4,Sunny
876,2020-06-06,25.8,1.7,72.1,Sunny
877,2020-06-06,36.7,4.8,20.4,Sunny
878,2020-06-07,35.7,0.2,69.2,Cloudy
879,2020-06-07,27.3,5.7,62.7,Rainy
880,2020-06-08,30.8,1.3,41.5,Stormy
881,2020-06-08,28.3,5.3,45.6,Sunny
882,2020-06-08,19.8,2.6,24.1,Foggy
883,2020-06-08,33.6,7.6,25.6,Cloudy
884,2020-06-08,33.3,8,56.9,Windy
885,2020-06-08,28.9,0,43.5,Rainy
886,2020-06-08,22.9,5.4,58.2,Sunny
887,2020-06-08,24.8,6.1,61.5,Cloudy
888,2020-06-08,32.5,3,79,Sunny
889,2020-06-09,26.3,4.1,31.2,Sunny
890,2020-06-09,24.4,6.6,44.9,Stormy
891,2020-06-09,21.1,10.6,72.8,Cloudy
892,2020-06-09,22.7,8.3,27.7,Cloudy
893,2020-06-09,25.2,1.5,28.3,Sunny
894,2020-06-10,30.1,3.9,57.1,Sunny
895,2020-06-10,22.4,6.4,45.5,Foggy
896,2020-06-10,25.1,7.1,39.8,Sunny
897,2020-06-11,34,7.2,76.9,Rainy
898,2020-06-11,29.3,0,37.1,Rainy
899,2020-06-11,26.1,5.4,40.1,Windy
900,2020-06-11,33.7,2.8,46.1,Sunny
901,2020-06-12,26.4,5.6,65.1,Rainy
902,2020-06-12,30.4,5.5,47.9,Cloudy
903,2020-06-12,21.3,8.5,86.4,Sunny
904,2020-06-12,33.2,1.3,42.5,Sunny
905,2020-06-12,23.3,5.5,60.1,Rainy
906,2020-06-12,20,2.7,65.2,Stormy
907,2020-06-12,31.9,2.8,33.9,Sunny
908,2020-06-13,25.3,0,43.3,Cloudy
909,2020-06-13,34.4,0.1,66.1,Sunny
910,2020-06-13,33.7,0,40,Cloudy
911,2020-06-13,27.3,3.7,51.5,Foggy
912,2020-06-13,22.1,1,42.1,Rainy
913,2020-06-14,29.8,2.2,60.5,Sunny
914,2020-06-14,33.2,8.5,76.7,Rainy
915,2020-06-14,21.4,2.4,44.5,Rainy
916,2020-06-14,22.8,4.2,46.2,Sunny
917,2020-06-14,35.7,5.2,84.7,Sunny
918,2020-06-14,23.3,0.6,50.9,Windy
919,2020-06-15,26.1,2.4,65.1,Sunny
920,2020-06-15,33.4,0,65.2,Sunny
921,2020-06-15,27.2,5,51.2,Sunny
922,2020-06-15,32,0,67.9,Sunny
923,2020-06-15,20.4,0.2,73.3,Sunny
924,2020-06-15,27.6,1.5,49.5,Stormy
925,2020-06-15,32.5,3.1,86.2,Sunny
926,2020-06-15,32.5,0,58.5,Windy
927,2020-06-15,43.3,1,60.5,Sunny
928,2020-06-15,31,4.3,100,Stormy
929,2020-06-15,37,3.5,56.8,Sunny
930,2020-06-16,30.6,0,40.3,Windy
931,2020-06-16,27.8,5.7,34.8,Rainy
932,2020-06-16,25.5,3.6,52.4,Sunny
933,2020-06-16,21.5,1.1,61.4,Stormy
934,2020-06-16,28,5.3,53.1,Cloudy
935,2020-06-16,29.5,4.9,22.4,Sunny
936,2020-06-16,30.6,3.3,35.8,Sunny
937,2020-06-16,27.8,0,40.1,Sunny
938,2020-06-17,14.9,2.5,66.9,Sunny
939,2020-06-17,21.2,0.8,78.9,Foggy
940,2020-06-17,31.1,0,38.1,Sunny
941,2020-06-18,27.1,4.8,28.9,Cloudy
942,2020-06-18,23.8,1.8,49.7,Windy
943,2020-06-18,29.2,4.2,64.8,Sunny
944,2020-06-18,32.9,6,66,Cloudy
945,2020-06-18,28.8,6.1,55.7,Stormy
946,2020-06-18,18.3,5.6,50.9,Rainy
947,2020-06-19,28.2,2,52,Stormy
948,2020-06-19,39,5.4,69.2,Sunny
949,2020-06-19,31.9,3.8,44.9,Sunny
950,2020-06-19,17,3.5,72.7,Sunny
951,2020-06-19,16.9,2,67.6,Sunny
952,2020-06-19,30.2,1.4,59.1,Cloudy
953,2020-06-19,27.2,3.5,29.1,Sunny
954,2020-06-19,34.5,0.4,45.6,Sunny
955,2020-06-20,30.1,0,51.9,Windy
956,2020-06-20,28.9,4.9,63.4,Foggy
957,2020-06-20,24.4,0,50,Rainy
958,2020-06-20,26.8,0,46.3,Cloudy
959,2020-06-20,33.1,3.2,38,Sunny
960,2020-06-20,26.7,2.9,45.4,Sunny
961,2020-06-21,35.4,5.6,60.5,Cloudy
962,2020-06-21,24.6,6.3,70,Sunny
963,2020-06-21,30.3,0.9,56.1,Windy
964,2020-06-21,22.1,6.7,46.9,Sunny
965,2020-06-21,23.8,4.9,62.7,Rainy
966,2020-06-22,23.3,5.4,43.4,Sunny
967,2020-06-22,33,8.6,71.3,Sunny
968,2020-06-22,22.6,0,71.6,Sunny
969,2020-06-22,35.9,7.3,43.3,Cloudy
970,2020-06-22,34.9,3.6,43.8,Sunny
971,2020-06-22,18.2,5.1,78.7,Sunny
972,2020-06-23,31.8,5.7,40.5,Rainy
973,2020-06-23,29.8,3.9,68.1,Cloudy
974,2020-06-23,24.1,0,53.3,Sunny
975,2020-06-23,31.6,4.3,25,Sunny
976,2020-06-24,28.4,5.6,47,Sunny
977,2020-06-24,33.5,4.7,61.3,Stormy
978,2020-06-24,22,0,28.4,Sunny
979,2020-06-24,33.6,0.8,61.3,Cloudy
980,2020-06-25,28.8,3.3,42,Rainy
981,2020-06-25,32.4,6.6,65.5,Sunny
982,2020-06-25,30.8,1.1,64.1,Cloudy
983,2020-06-25,28,1.1,67.6,Cloudy
984,2020-06-25,23.3,5.1,57,Sunny
985,2020-06-26,23.5,3.3,35.2,Sunny
986,2020-06-26,33.4,5.1,67.3,Cloudy
987,2020-06-26,18.7,2.9,42.3,Sunny
988,2020-06-26,19.2,8.8,54.8,Cloudy
989,2020-06-26,33.7,0,31.8,Cloudy
990,2020-06-27,28,6.1,35.8,Sunny
991,2020-06-27,24.6,0,66,Rainy
992,2020-06-27,33.2,0,60.8,Cloudy
993,2020-06-27,27.7,5.7,48.1,Windy
994,2020-06-27,24.1,3.2,53.8,Cloudy
995,2020-06-27,27.3,6.6,41.8,Cloudy
996,2020-06-27,37.9,5.4,82.6,Windy
997,2020-06-27,27.7,6.4,61.5,Windy
998,2020-06-27,33.1,0,52.7,Cloudy
999,2020-06-27,36.9,0.3,22,Sunny
1000,2020-06-27,26.8,2.4,64.3,Foggy
1001,2020-06-27,32.6,3.3,45.2,Stormy
1002,2020-06-27,34.6,2.1,48.3,Rainy
1003,2020-06-27,30.9,0,63.7,Rainy
1004,2020-06-27,29,7.3,61.8,Sunny
1005,2020-06-28,28.6,2.3,56.2,Sunny
1006,2020-06-28,25.1,3.5,65.7,Sunny
1007,2020-06-28,28.4,6.5,18.2,Sunny
1008,2020-06-28,26.6,6.4,24.7,Cloudy
1009,2020-06-28,21.5,5.7,85.7,Rainy
1010,2020-06-29,35.8,0,45.8,Windy
1011,2020-06-29,17,8.5,45.7,Sunny
1012,2020-06-29,27.7,4.4,68.4,Foggy
1013,2020-06-29,27,1.4,63.6,Rainy
1014,2020-06-29,23.5,0.6,57.5,Sunny
1015,2020-06-30,30.4,7,41,Stormy
1016,2020-06-30,21.6,3,38.4,Cloudy
1017,2020-06-30,15.8,3.1,51.5,Stormy
1018,2020-06-30,27.9,6.2,77.7,Rainy
1019,2020-06-30,40.5,0.5,48.1,Cloudy
1020,2020-06-30,34.5,3,30.1,Cloudy
1021,2020-06-30,23.3,1.1,46.4,Stormy
1022,2020-06-30,28.5,2.8,58.5,Rainy
1023,2020-06-30,25.2,0.1,58.2,Cloudy
1024,2020-06-30,25,0,70.6,Cloudy
1025,2020-07-01,27.2,3.9,51,Windy
1026,2020-07-01,25,1.9,80.9,Cloudy
1027,2020-07-02,29.8,0,74.7,Foggy
1028,2020-07-02,30.8,3.2,81.6,Sunny
1029,2020-07-02,28.8,5.2,37.7,Sunny
1030,2020-07-02,24,8.7,54.9,Sunny
1031,2020-07-02,31.7,7.5,64.9,Sunny
1032,2020-07-03,24.8,7.4,49.8,Rainy
1033,2020-07-03,32.1,0,53,Sunny
1034,2020-07-03,17.5,2.8,14.9,Windy
1035,2020-07-03,23.1,0,54.8,Sunny
1036,2020-07-03,30.1,4.4,41.4,Rainy
1037,2020-07-04,22.7,1.7,46,Sunny
1038,2020-07-04,25.9,3.6,53.3,Sunny
1039,2020-07-04,28.5,4.7,70.6,Sunny
1040,2020-07-04,30.9,0,76.4,Stormy
1041,2020-07-04,32.6,9.8,65.4,Rainy
1042,2020-07-04,24.7,1.4,61.6,Cloudy
1043,2020-07-04,20.3,3.5,81.6,Rainy
1044,2020-07-05,18.7,6.2,44.6,Sunny
1045,2020-07-05,30.7,0,53.4,Rainy
1046,2020-07-06,29.7,0,42.9,Cloudy
1047,2020-07-06,18.4,12,51.4,Cloudy
1048,2020-07-06,33.5,0.2,53.2,Rainy
1049,2020-07-06,26.1,4.5,50.8,Sunny
1050,2020-07-06,30.7,0,77.5,Cloudy
1051,2020-07-06,39,0,70,Stormy
1052,2020-07-07,21.5,6.7,54.4,Cloudy
1053,2020-07-07,29.6,2.4,67.3,Sunny
1054,2020-07-07,23.1,3.1,40.1,Sunny
1055,2020-07-07,21.7,8.3,46.6,Rainy
1056,2020-07-08,32.6,12.1,58,Stormy
1057,2020-07-08,18.7,6.7,61.5,Sunny
1058,2020-07-08,34.3,2.5,60.3,Foggy
1059,2020-07-08,35.7,4.5,47.4,Rainy
1060,2020-07-08,25,2.8,61.9,Sunny
1061,2020-07-09,28.4,1.3,63.6,Sunny
1062,2020-07-09,18.7,5.6,53.9,Sunny
1063,2020-07-09,30.8,2.9,58.2,Sunny
1064,2020-07-09,28,2.7,10.6,Stormy
1065,2020-07-09,23.3,1.2,28.8,Sunny
1066,2020-07-09,32.2,3.2,47.9,Sunny
1067,2020-07-10,27.7,4.2,38.6,Sunny
1068,2020-07-10,36.6,3.4,69.8,Cloudy
1069,2020-07-10,23.7,1.6,70,Sunny
1070,2020-07-10,36.1,1.8,46.8,Windy
1071,2020-07-10,31.1,3.3,87.5,Rainy
1072,2020-07-10,21.4,0,48.8,Sunny
1073,2020-07-10,25.7,0.2,39.1,Sunny
1074,2020-07-10,23.2,8,71.3,Foggy
1075,2020-07-10,21.3,1,55.4,Rainy
1076,2020-07-10,30.5,3,53.7,Foggy
1077,2020-07-10,28.9,4.1,35.2,Foggy
1078,2020-07-11,25,6.3,39.2,Cloudy
1079,2020-07-11,25.9,1.8,67.7,Stormy
1080,2020-07-11,20.9,6.2,38.8,Cloudy
1081,2020-07-11,35.2,0.4,34.1,Sunny
1082,2020-07-11,34.4,0.7,38.9,Sunny
1083,2020-07-12,26,1.6,86.7,Sunny
1084,2020-07-12,26.4,0,66.6,Stormy
1085,2020-07-12,37.3,1.5,45.2,Stormy
1086,2020-07-12,28.8,5.2,65,Sunny
1087,2020-07-12,32,0.5,56.3,Windy
1088,2020-07-13,29.7,4,79.1,Rainy
1089,2020-07-13,18.5,1.4,42,Cloudy
1090,2020-07-14,33,0.3,54.4,Rainy
