batch_id,batch_number,product_id,supplier_id,warehouse_id,quantity,procurement_cost,unit_cost,received_date,expiry_date,quality_grade,created_at
235,BT-000235,8,29,1,339.4,495.52,1.46,2024-12-12,2024-12-19,A,2024-12-12T13:22:00.627Z
236,BT-000236,8,29,13,301,508.69,1.69,2024-10-12,2024-10-19,C,2024-10-12T13:22:00.627Z
237,BT-000237,8,29,11,188.9,226.68,1.2,2024-04-13,2024-04-20,A,2024-04-13T13:22:00.627Z
238,BT-000238,8,29,9,398.8,530.4,1.33,2025-05-16,2025-05-23,C,2025-05-16T13:22:00.627Z
239,BT-000239,199,19,2,138.1,464.02,3.36,2024-03-11,2024-03-25,B,2024-03-11T13:22:00.627Z
240,BT-000240,199,19,12,249.1,909.21,3.65,2025-09-11,2025-09-25,A,2025-09-11T13:22:00.627Z
241,BT-000241,199,19,13,373.4,1773.65,4.75,2025-06-15,2025-06-29,B,2025-06-15T13:22:00.627Z
242,BT-000242,199,19,4,295.4,1308.62,4.43,2024-09-29,2024-10-13,B,2024-09-29T13:22:00.627Z
243,BT-000243,199,19,14,266.4,913.75,3.43,2024-07-17,2024-07-31,B,2024-07-17T13:22:00.627Z
244,BT-000244,199,19,4,233.4,1040.96,4.46,2025-09-08,2025-09-22,A,2025-09-08T13:22:00.627Z
245,BT-000245,199,19,2,285.7,1234.22,4.32,2024-10-10,2024-10-24,A,2024-10-10T13:22:00.627Z
246,BT-000246,199,19,3,465.2,2060.84,4.43,2024-08-10,2024-08-24,C,2024-08-10T13:22:00.627Z
247,BT-000247,199,19,13,265.4,1130.6,4.26,2024-09-05,2024-09-19,A,2024-09-05T13:22:00.627Z
248,BT-000248,199,19,11,394.9,1607.24,4.07,2025-02-15,2025-03-01,C,2025-02-15T13:22:00.627Z
249,BT-000249,199,19,11,488.3,2153.4,4.41,2025-03-11,2025-03-25,A,2025-03-11T13:22:00.627Z
250,BT-000250,199,19,1,437,1424.62,3.26,2026-01-01,2026-01-15,A,2026-01-01T13:22:00.627Z
251,BT-000251,199,19,5,188.5,791.7,4.2,2025-02-02,2025-02-16,A,2025-02-02T13:22:00.627Z
252,BT-000252,199,19,7,438.4,1402.88,3.2,2024-06-30,2024-07-14,C,2024-06-30T13:22:00.627Z
253,BT-000253,123,26,1,107.8,393.47,3.65,2025-12-20,2026-01-10,A,2025-12-20T13:22:00.627Z
254,BT-000254,123,26,7,320.9,876.06,2.73,2025-03-17,2025-04-07,A,2025-03-17T13:22:00.627Z
255,BT-000255,123,26,4,68.7,179.31,2.61,2024-06-23,2024-07-14,B,2024-06-23T13:22:00.627Z
256,BT-000256,123,26,13,313.1,926.78,2.96,2024-09-04,2024-09-25,A,2024-09-04T13:22:00.627Z
257,BT-000257,123,26,2,109.4,273.5,2.5,2024-11-25,2024-12-16,C,2024-11-25T13:22:00.627Z
258,BT-000258,123,26,1,255.9,678.14,2.65,2025-10-06,2025-10-27,B,2025-10-06T13:22:00.627Z
259,BT-000259,123,26,5,229.6,599.26,2.61,2026-03-08,2026-03-29,B,2026-03-08T13:22:00.627Z
260,BT-000260,123,26,13,226.1,755.17,3.34,2025-04-26,2025-05-17,B,2025-04-26T13:22:00.627Z
261,BT-000261,123,26,2,115.1,353.36,3.07,2026-02-03,2026-02-24,A,2026-02-03T13:22:00.627Z
262,BT-000262,123,26,5,253,862.73,3.41,2024-06-02,2024-06-23,C,2024-06-02T13:22:00.627Z
263,BT-000263,123,26,12,309.3,968.11,3.13,2025-08-13,2025-09-03,B,2025-08-13T13:22:00.627Z
264,BT-000264,123,26,10,181.6,464.9,2.56,2025-09-17,2025-10-08,B,2025-09-17T13:22:00.627Z
265,BT-000265,123,26,1,300.9,749.24,2.49,2024-06-17,2024-07-08,C,2024-06-17T13:22:00.627Z
266,BT-000266,123,26,8,261.5,957.09,3.66,2025-05-07,2025-05-28,A,2025-05-07T13:22:00.627Z
267,BT-000267,126,28,11,189.6,669.29,3.53,2024-09-14,2024-09-28,C,2024-09-14T13:22:00.627Z
268,BT-000268,126,28,15,201,1011.03,5.03,2024-03-21,2024-04-04,A,2024-03-21T13:22:00.627Z
269,BT-000269,126,28,15,129.4,518.89,4.01,2024-08-13,2024-08-27,A,2024-08-13T13:22:00.627Z
270,BT-000270,126,28,15,341.7,1701.67,4.98,2025-06-30,2025-07-14,B,2025-06-30T13:22:00.627Z
271,BT-000271,126,28,15,146.3,711.02,4.86,2024-05-05,2024-05-19,A,2024-05-05T13:22:00.627Z
272,BT-000272,126,28,11,250.5,1072.14,4.28,2024-05-31,2024-06-14,A,2024-05-31T13:22:00.627Z
273,BT-000273,126,28,14,102.3,500.25,4.89,2026-01-05,2026-01-19,B,2026-01-05T13:22:00.627Z
274,BT-000274,126,28,2,434,1479.94,3.41,2026-01-11,2026-01-25,A,2026-01-11T13:22:00.627Z
275,BT-000275,126,28,5,285.1,1200.27,4.21,2026-03-10,2026-03-24,A,2026-03-10T13:22:00.627Z
276,BT-000276,126,28,15,371.2,1314.05,3.54,2024-09-25,2024-10-09,A,2024-09-25T13:22:00.627Z
277,BT-000277,126,28,15,396.4,1680.74,4.24,2025-04-30,2025-05-14,A,2025-04-30T13:22:00.627Z
278,BT-000278,126,28,14,200.5,860.15,4.29,2025-04-23,2025-05-07,A,2025-04-23T13:22:00.627Z
279,BT-000279,126,28,11,102.9,362.21,3.52,2025-05-13,2025-05-27,A,2025-05-13T13:22:00.627Z
280,BT-000280,126,28,1,394.6,1665.21,4.22,2024-07-29,2024-08-12,B,2024-07-29T13:22:00.627Z
281,BT-000281,2,8,15,493.6,1184.64,2.4,2025-12-13,2025-12-21,A,2025-12-13T13:22:00.627Z
282,BT-000282,2,8,6,291.7,624.24,2.14,2024-08-16,2024-08-24,B,2024-08-16T13:22:00.627Z
283,BT-000283,2,8,2,92.8,196.74,2.12,2025-08-25,2025-09-02,B,2025-08-25T13:22:00.627Z
284,BT-000284,2,8,10,129.3,316.79,2.45,2024-05-23,2024-05-31,A,2024-05-23T13:22:00.627Z
285,BT-000285,2,8,8,127.6,228.4,1.79,2025-11-13,2025-11-21,A,2025-11-13T13:22:00.627Z
286,BT-000286,2,8,5,404.2,804.36,1.99,2026-02-01,2026-02-09,A,2026-02-01T13:22:00.627Z
287,BT-000287,2,8,1,429.9,786.72,1.83,2025-09-07,2025-09-15,B,2025-09-07T13:22:00.627Z
288,BT-000288,2,8,5,285.7,614.26,2.15,2024-12-07,2024-12-15,A,2024-12-07T13:22:00.627Z
289,BT-000289,2,8,4,416.8,804.42,1.93,2024-05-12,2024-05-20,C,2024-05-12T13:22:00.627Z
290,BT-000290,2,8,12,351.9,658.05,1.87,2024-04-09,2024-04-17,B,2024-04-09T13:22:00.627Z
291,BT-000291,2,8,9,57.3,118.61,2.07,2024-08-31,2024-09-08,B,2024-08-31T13:22:00.627Z
292,BT-000292,2,8,2,455.7,806.59,1.77,2024-10-22,2024-10-30,A,2024-10-22T13:22:00.627Z
293,BT-000293,2,8,9,145.5,304.09,2.09,2024-07-09,2024-07-17,A,2024-07-09T13:22:00.627Z
294,BT-000294,2,8,15,190.4,403.65,2.12,2026-01-10,2026-01-18,A,2026-01-10T13:22:00.627Z
295,BT-000295,29,5,9,157.1,754.08,4.8,2025-08-09,2025-09-08,A,2025-08-09T13:22:00.627Z
296,BT-000296,29,5,9,173,764.66,4.42,2024-08-23,2024-09-22,A,2024-08-23T13:22:00.627Z
297,BT-000297,29,5,6,266.9,1299.8,4.87,2024-09-23,2024-10-23,A,2024-09-23T13:22:00.627Z
298,BT-000298,29,5,3,295.3,1133.95,3.84,2025-06-05,2025-07-05,B,2025-06-05T13:22:00.627Z
299,BT-000299,29,5,12,188.9,683.82,3.62,2025-07-02,2025-08-01,C,2025-07-02T13:22:00.627Z
300,BT-000300,29,5,15,195.7,786.71,4.02,2024-04-20,2024-05-20,C,2024-04-20T13:22:00.627Z
301,BT-000301,29,5,7,123.5,490.3,3.97,2026-02-27,2026-03-29,A,2026-02-27T13:22:00.627Z
302,BT-000302,29,5,15,450,2025,4.5,2025-04-18,2025-05-18,B,2025-04-18T13:22:00.627Z
303,BT-000303,29,5,14,157.8,706.94,4.48,2024-06-19,2024-07-19,A,2024-06-19T13:22:00.627Z
304,BT-000304,29,5,10,306.6,1051.64,3.43,2026-01-05,2026-02-04,B,2026-01-05T13:22:00.627Z
305,BT-000305,29,5,9,395.4,1565.78,3.96,2024-10-22,2024-11-21,C,2024-10-22T13:22:00.627Z
306,BT-000306,29,5,10,416.6,1437.27,3.45,2025-03-12,2025-04-11,A,2025-03-12T13:22:00.627Z
307,BT-000307,29,5,4,446,2069.44,4.64,2025-04-21,2025-05-21,A,2025-04-21T13:22:00.627Z
308,BT-000308,29,5,14,494.5,2497.23,5.05,2024-04-24,2024-05-24,A,2024-04-24T13:22:00.627Z
309,BT-000309,72,28,3,122.3,156.54,1.28,2025-04-28,2025-05-03,A,2025-04-28T13:22:00.627Z
310,BT-000310,72,28,2,438.3,596.09,1.36,2024-09-02,2024-09-07,B,2024-09-02T13:22:00.627Z
311,BT-000311,72,28,12,165.7,217.07,1.31,2024-06-21,2024-06-26,B,2024-06-21T13:22:00.627Z
312,BT-000312,72,28,8,78.7,86.57,1.1,2025-05-10,2025-05-15,B,2025-05-10T13:22:00.627Z
313,BT-000313,72,28,6,432.2,462.45,1.07,2025-07-13,2025-07-18,A,2025-07-13T13:22:00.627Z
314,BT-000314,72,28,13,234.7,293.38,1.25,2025-01-16,2025-01-21,A,2025-01-16T13:22:00.627Z
315,BT-000315,72,28,7,156.1,215.42,1.38,2025-02-20,2025-02-25,A,2025-02-20T13:22:00.627Z
316,BT-000316,72,28,7,133.4,130.73,0.98,2024-11-28,2024-12-03,B,2024-11-28T13:22:00.627Z
317,BT-000317,72,28,14,397,500.22,1.26,2025-04-30,2025-05-05,C,2025-04-30T13:22:00.627Z
318,BT-000318,72,28,10,266.1,282.07,1.06,2024-08-28,2024-09-02,A,2024-08-28T13:22:00.627Z
319,BT-000319,72,28,4,498.7,518.65,1.04,2025-04-21,2025-04-26,B,2025-04-21T13:22:00.627Z
320,BT-000320,72,28,4,488.2,654.19,1.34,2025-07-17,2025-07-22,A,2025-07-17T13:22:00.627Z
321,BT-000321,72,28,6,498.3,583.01,1.17,2025-05-28,2025-06-02,A,2025-05-28T13:22:00.627Z
322,BT-000322,72,28,9,357.2,428.64,1.2,2025-08-30,2025-09-04,A,2025-08-30T13:22:00.627Z
323,BT-000323,183,19,9,460.5,2426.83,5.27,2024-11-27,2024-12-07,A,2024-11-27T13:22:00.627Z
324,BT-000324,183,19,3,291.3,1695.37,5.82,2025-07-29,2025-08-08,C,2025-07-29T13:22:00.627Z
325,BT-000325,183,19,3,453.9,2346.66,5.17,2025-09-14,2025-09-24,C,2025-09-14T13:22:00.627Z
326,BT-000326,183,19,1,311.1,1589.72,5.11,2026-01-10,2026-01-20,A,2026-01-10T13:22:00.627Z
327,BT-000327,183,19,8,487.3,2407.26,4.94,2026-01-27,2026-02-06,C,2026-01-27T13:22:00.627Z
328,BT-000328,183,19,9,312,1528.8,4.9,2025-10-27,2025-11-06,B,2025-10-27T13:22:00.627Z
329,BT-000329,183,19,4,350.9,1421.14,4.05,2025-04-20,2025-04-30,A,2025-04-20T13:22:00.627Z
330,BT-000330,183,19,5,324.2,1400.54,4.32,2025-11-28,2025-12-08,B,2025-11-28T13:22:00.627Z
331,BT-000331,183,19,10,495.4,2194.62,4.43,2025-01-03,2025-01-13,B,2025-01-03T13:22:00.627Z
332,BT-000332,183,19,15,80.8,337.74,4.18,2025-10-13,2025-10-23,A,2025-10-13T13:22:00.627Z
333,BT-000333,183,19,5,244.3,1441.37,5.9,2026-02-13,2026-02-23,C,2026-02-13T13:22:00.627Z
334,BT-000334,183,19,2,142.8,823.96,5.77,2025-02-27,2025-03-09,B,2025-02-27T13:22:00.627Z
335,BT-000335,183,19,3,309.8,1524.22,4.92,2025-05-28,2025-06-07,B,2025-05-28T13:22:00.627Z
336,BT-000336,183,19,6,447,2002.56,4.48,2025-08-17,2025-08-27,C,2025-08-17T13:22:00.627Z
337,BT-000337,131,29,12,71.4,464.1,6.5,2026-02-12,2026-02-26,A,2026-02-12T13:22:00.627Z
338,BT-000338,131,29,9,423.4,2345.64,5.54,2025-09-17,2025-10-01,C,2025-09-17T13:22:00.627Z
339,BT-000339,131,29,11,279,1534.5,5.5,2024-05-10,2024-05-24,C,2024-05-10T13:22:00.627Z
340,BT-000340,131,29,7,200.6,1171.5,5.84,2025-05-11,2025-05-25,B,2025-05-11T13:22:00.627Z
341,BT-000341,131,29,2,316.9,2028.16,6.4,2025-08-08,2025-08-22,B,2025-08-08T13:22:00.627Z
342,BT-000342,131,29,12,78.9,463.14,5.87,2024-10-15,2024-10-29,B,2024-10-15T13:22:00.627Z
343,BT-000343,131,29,9,50.9,319.65,6.28,2025-05-19,2025-06-02,A,2025-05-19T13:22:00.627Z
344,BT-000344,131,29,8,397.3,2514.91,6.33,2025-05-14,2025-05-28,A,2025-05-14T13:22:00.627Z
345,BT-000345,131,29,2,314.5,1965.63,6.25,2024-10-24,2024-11-07,A,2024-10-24T13:22:00.627Z
346,BT-000346,131,29,4,449.6,2571.71,5.72,2024-04-09,2024-04-23,A,2024-04-09T13:22:00.627Z
347,BT-000347,131,29,12,297.8,1867.21,6.27,2024-04-07,2024-04-21,A,2024-04-07T13:22:00.627Z
348,BT-000348,131,29,3,472.5,3198.83,6.77,2024-08-10,2024-08-24,B,2024-08-10T13:22:00.627Z
349,BT-000349,131,29,4,92.4,520.21,5.63,2024-05-07,2024-05-21,B,2024-05-07T13:22:00.627Z
350,BT-000350,131,29,14,119,819.91,6.89,2026-03-07,2026-03-21,A,2026-03-07T13:22:00.627Z
351,BT-000351,122,4,10,184.3,1328.8,7.21,2025-11-04,2025-11-18,B,2025-11-04T13:22:00.627Z
352,BT-000352,122,4,7,147.2,1008.32,6.85,2025-12-21,2026-01-04,A,2025-12-21T13:22:00.627Z
353,BT-000353,122,4,2,62.7,467.74,7.46,2026-01-26,2026-02-09,B,2026-01-26T13:22:00.627Z
354,BT-000354,122,4,15,375.6,2730.61,7.27,2024-12-02,2024-12-16,B,2024-12-02T13:22:00.627Z
355,BT-000355,122,4,5,143.9,1244.74,8.65,2024-04-05,2024-04-19,C,2024-04-05T13:22:00.627Z
356,BT-000356,122,4,2,347.9,2703.18,7.77,2025-07-01,2025-07-15,A,2025-07-01T13:22:00.627Z
357,BT-000357,122,4,5,133.9,1085.93,8.11,2025-04-30,2025-05-14,B,2025-04-30T13:22:00.627Z
358,BT-000358,122,4,3,461.7,3010.28,6.52,2026-01-27,2026-02-10,C,2026-01-27T13:22:00.627Z
359,BT-000359,122,4,15,319.6,2144.52,6.71,2024-07-18,2024-08-01,A,2024-07-18T13:22:00.627Z
360,BT-000360,122,4,7,300.5,2079.46,6.92,2025-07-22,2025-08-05,B,2025-07-22T13:22:00.627Z
361,BT-000361,122,4,7,337.5,3162.37,9.37,2025-11-20,2025-12-04,A,2025-11-20T13:22:00.627Z
362,BT-000362,122,4,10,134.2,870.96,6.49,2025-11-23,2025-12-07,B,2025-11-23T13:22:00.627Z
363,BT-000363,122,4,11,309.7,2601.48,8.4,2024-08-22,2024-09-05,B,2024-08-22T13:22:00.627Z
364,BT-000364,122,4,3,301,2793.28,9.28,2025-10-02,2025-10-16,B,2025-10-02T13:22:00.627Z
365,BT-000365,171,17,2,310.5,1148.85,3.7,2025-12-12,2025-12-15,A,2025-12-12T13:22:00.627Z
366,BT-000366,171,17,4,128.3,474.71,3.7,2024-07-21,2024-07-24,B,2024-07-21T13:22:00.627Z
367,BT-000367,171,17,5,135.6,626.47,4.62,2025-01-29,2025-02-01,A,2025-01-29T13:22:00.627Z
368,BT-000368,171,17,10,375,1661.25,4.43,2025-05-12,2025-05-15,A,2025-05-12T13:22:00.627Z
369,BT-000369,171,17,9,248.2,1074.71,4.33,2024-04-16,2024-04-19,A,2024-04-16T13:22:00.627Z
370,BT-000370,171,17,13,145.9,573.39,3.93,2024-11-16,2024-11-19,B,2024-11-16T13:22:00.627Z
371,BT-000371,171,17,13,167.7,833.47,4.97,2024-08-12,2024-08-15,A,2024-08-12T13:22:00.627Z
372,BT-000372,171,17,14,233.4,805.23,3.45,2024-04-20,2024-04-23,B,2024-04-20T13:22:00.627Z
373,BT-000373,171,17,11,117,521.82,4.46,2026-01-05,2026-01-08,A,2026-01-05T13:22:00.627Z
374,BT-000374,171,17,15,188.5,708.76,3.76,2025-05-10,2025-05-13,A,2025-05-10T13:22:00.627Z
375,BT-000375,171,17,4,52.7,251.91,4.78,2025-07-28,2025-07-31,A,2025-07-28T13:22:00.627Z
376,BT-000376,171,17,14,258.8,1226.71,4.74,2026-02-22,2026-02-25,A,2026-02-22T13:22:00.627Z
377,BT-000377,171,17,3,185.4,721.21,3.89,2025-08-02,2025-08-05,A,2025-08-02T13:22:00.627Z
378,BT-000378,171,17,14,170,732.7,4.31,2025-04-22,2025-04-25,A,2025-04-22T13:22:00.627Z
379,BT-000379,98,15,7,204.2,351.22,1.72,2025-11-13,2025-11-18,B,2025-11-13T13:22:00.627Z
380,BT-000380,98,15,6,113.9,143.51,1.26,2024-10-27,2024-11-01,A,2024-10-27T13:22:00.627Z
381,BT-000381,98,15,4,239.3,430.74,1.8,2025-08-24,2025-08-29,B,2025-08-24T13:22:00.627Z
382,BT-000382,98,15,14,491.8,629.5,1.28,2024-12-15,2024-12-20,B,2024-12-15T13:22:00.627Z
383,BT-000383,98,15,8,189.3,289.63,1.53,2025-02-10,2025-02-15,A,2025-02-10T13:22:00.627Z
384,BT-000384,98,15,3,100,121,1.21,2024-12-24,2024-12-29,B,2024-12-24T13:22:00.627Z
385,BT-000385,98,15,15,95.2,165.65,1.74,2025-03-07,2025-03-12,A,2025-03-07T13:22:00.627Z
386,BT-000386,98,15,7,105.4,188.67,1.79,2025-11-08,2025-11-13,A,2025-11-08T13:22:00.627Z
387,BT-000387,98,15,13,245.7,324.32,1.32,2024-08-29,2024-09-03,A,2024-08-29T13:22:00.627Z
388,BT-000388,98,15,10,190.1,262.34,1.38,2024-04-27,2024-05-02,B,2024-04-27T13:22:00.627Z
389,BT-000389,98,15,4,492.1,620.05,1.26,2024-10-02,2024-10-07,A,2024-10-02T13:22:00.627Z
390,BT-000390,98,15,2,466.8,816.9,1.75,2025-08-15,2025-08-20,A,2025-08-15T13:22:00.627Z
391,BT-000391,98,15,11,213.1,281.29,1.32,2024-05-09,2024-05-14,B,2024-05-09T13:22:00.627Z
392,BT-000392,98,15,6,369.3,550.26,1.49,2024-03-15,2024-03-20,A,2024-03-15T13:22:00.627Z
393,BT-000393,66,13,2,362.3,601.42,1.66,2024-04-21,2024-04-26,A,2024-04-21T13:22:00.627Z
394,BT-000394,66,13,6,433.2,810.08,1.87,2025-12-27,2026-01-01,A,2025-12-27T13:22:00.627Z
395,BT-000395,66,13,5,365,872.35,2.39,2025-12-13,2025-12-18,B,2025-12-13T13:22:00.627Z
396,BT-000396,66,13,11,325.7,710.03,2.18,2024-03-17,2024-03-22,A,2024-03-17T13:22:00.627Z
397,BT-000397,66,13,6,240,559.2,2.33,2024-06-22,2024-06-27,B,2024-06-22T13:22:00.627Z
398,BT-000398,66,13,14,475.6,970.22,2.04,2024-04-26,2024-05-01,C,2024-04-26T13:22:00.627Z
399,BT-000399,66,13,6,246.9,437.01,1.77,2025-02-13,2025-02-18,B,2025-02-13T13:22:00.627Z
400,BT-000400,66,13,8,378.7,617.28,1.63,2026-01-06,2026-01-11,B,2026-01-06T13:22:00.627Z
401,BT-000401,66,13,6,227.6,534.86,2.35,2025-09-12,2025-09-17,A,2025-09-12T13:22:00.627Z
402,BT-000402,66,13,9,368.7,619.42,1.68,2025-01-26,2025-01-31,A,2025-01-26T13:22:00.627Z
403,BT-000403,66,13,1,250.4,480.77,1.92,2024-07-31,2024-08-05,A,2024-07-31T13:22:00.627Z
404,BT-000404,66,13,7,265.5,483.21,1.82,2025-11-01,2025-11-06,A,2025-11-01T13:22:00.627Z
405,BT-000405,66,13,7,80.8,172.91,2.14,2024-03-17,2024-03-22,A,2024-03-17T13:22:00.627Z
406,BT-000406,66,13,4,456.9,749.32,1.64,2025-12-12,2025-12-17,B,2025-12-12T13:22:00.627Z
407,BT-000407,107,22,9,344.6,2357.06,6.84,2025-10-04,2025-10-11,B,2025-10-04T13:22:00.627Z
408,BT-000408,107,22,13,203.2,1775.97,8.74,2024-06-30,2024-07-07,A,2024-06-30T13:22:00.627Z
409,BT-000409,107,22,1,217.6,1505.79,6.92,2026-02-08,2026-02-15,A,2026-02-08T13:22:00.627Z
410,BT-000410,107,22,13,55.7,404.38,7.26,2025-03-13,2025-03-20,A,2025-03-13T13:22:00.627Z
411,BT-000411,107,22,6,64.7,554.48,8.57,2025-03-07,2025-03-14,B,2025-03-07T13:22:00.627Z
412,BT-000412,107,22,1,271.1,2185.07,8.06,2024-03-26,2024-04-02,A,2024-03-26T13:22:00.627Z
413,BT-000413,107,22,6,225.9,1601.63,7.09,2025-07-06,2025-07-13,A,2025-07-06T13:22:00.627Z
414,BT-000414,107,22,12,64,468.48,7.32,2025-03-27,2025-04-03,A,2025-03-27T13:22:00.627Z
415,BT-000415,107,22,6,380.8,2688.45,7.06,2026-02-05,2026-02-12,A,2026-02-05T13:22:00.627Z
416,BT-000416,107,22,15,120.1,877.93,7.31,2025-02-23,2025-03-02,A,2025-02-23T13:22:00.627Z
417,BT-000417,107,22,1,317.9,2110.86,6.64,2025-10-08,2025-10-15,A,2025-10-08T13:22:00.627Z
418,BT-000418,107,22,3,160.5,1333.76,8.31,2025-03-12,2025-03-19,A,2025-03-12T13:22:00.628Z
419,BT-000419,107,22,3,440.8,3138.5,7.12,2026-02-02,2026-02-09,A,2026-02-02T13:22:00.628Z
420,BT-000420,107,22,5,424.4,2610.06,6.15,2025-05-21,2025-05-28,B,2025-05-21T13:22:00.628Z
421,BT-000421,72,1,14,250.1,855.34,3.42,2026-02-03,2026-02-08,A,2026-02-03T13:22:00.628Z
422,BT-000422,72,1,4,72.5,271.15,3.74,2025-10-10,2025-10-15,A,2025-10-10T13:22:00.628Z
423,BT-000423,72,1,9,167.2,596.9,3.57,2024-12-12,2024-12-17,A,2024-12-12T13:22:00.628Z
424,BT-000424,72,1,6,334.8,1540.08,4.6,2026-02-02,2026-02-07,B,2026-02-02T13:22:00.628Z
425,BT-000425,72,1,5,58,241.86,4.17,2024-07-24,2024-07-29,A,2024-07-24T13:22:00.628Z
426,BT-000426,72,1,11,448.7,1929.41,4.3,2024-07-07,2024-07-12,A,2024-07-07T13:22:00.628Z
427,BT-000427,72,1,3,150.4,619.65,4.12,2024-11-28,2024-12-03,A,2024-11-28T13:22:00.628Z
428,BT-000428,72,1,6,457.1,1919.82,4.2,2024-11-17,2024-11-22,B,2024-11-17T13:22:00.628Z
429,BT-000429,72,1,3,210.9,782.44,3.71,2024-12-18,2024-12-23,A,2024-12-18T13:22:00.628Z
430,BT-000430,72,1,10,477.6,2001.14,4.19,2025-04-27,2025-05-02,B,2025-04-27T13:22:00.628Z
431,BT-000431,72,1,3,227.9,902.48,3.96,2026-03-03,2026-03-08,B,2026-03-03T13:22:00.628Z
432,BT-000432,72,1,15,115.2,369.79,3.21,2025-04-01,2025-04-06,A,2025-04-01T13:22:00.628Z
433,BT-000433,72,1,5,194,735.26,3.79,2025-09-23,2025-09-28,B,2025-09-23T13:22:00.628Z
434,BT-000434,72,1,1,252.9,1090,4.31,2025-06-02,2025-06-07,C,2025-06-02T13:22:00.628Z
435,BT-000435,130,2,1,245.8,648.91,2.64,2024-08-26,2024-09-09,B,2024-08-26T13:22:00.628Z
436,BT-000436,130,2,13,381.8,809.42,2.12,2024-06-17,2024-07-01,B,2024-06-17T13:22:00.628Z
437,BT-000437,130,2,4,110.1,263.14,2.39,2025-08-30,2025-09-13,A,2025-08-30T13:22:00.628Z
438,BT-000438,130,2,9,187.4,541.59,2.89,2026-01-22,2026-02-05,C,2026-01-22T13:22:00.628Z
439,BT-000439,130,2,4,130.9,394.01,3.01,2024-05-25,2024-06-08,A,2024-05-25T13:22:00.628Z
440,BT-000440,130,2,7,375.5,1088.95,2.9,2025-10-23,2025-11-06,A,2025-10-23T13:22:00.628Z
441,BT-000441,130,2,7,373.7,967.88,2.59,2024-05-11,2024-05-25,A,2024-05-11T13:22:00.628Z
442,BT-000442,130,2,1,192.5,571.73,2.97,2024-05-11,2024-05-25,C,2024-05-11T13:22:00.628Z
443,BT-000443,130,2,4,417.1,1142.85,2.74,2024-04-14,2024-04-28,A,2024-04-14T13:22:00.628Z
444,BT-000444,130,2,10,180.7,475.24,2.63,2024-10-18,2024-11-01,A,2024-10-18T13:22:00.628Z
445,BT-000445,130,2,3,65.5,189.3,2.89,2025-12-02,2025-12-16,A,2025-12-02T13:22:00.628Z
446,BT-000446,130,2,4,217.6,472.19,2.17,2025-08-30,2025-09-13,B,2025-08-30T13:22:00.628Z
447,BT-000447,130,2,1,403,922.87,2.29,2025-08-06,2025-08-20,A,2025-08-06T13:22:00.628Z
448,BT-000448,130,2,3,121.3,323.87,2.67,2026-01-24,2026-02-07,A,2026-01-24T13:22:00.628Z
449,BT-000449,81,4,4,57.8,262.41,4.54,2024-12-02,2024-12-16,A,2024-12-02T13:22:00.628Z
450,BT-000450,81,4,11,229.2,1068.07,4.66,2025-10-29,2025-11-12,C,2025-10-29T13:22:00.628Z
451,BT-000451,81,4,14,51.4,232.33,4.52,2025-02-06,2025-02-20,C,2025-02-06T13:22:00.628Z
452,BT-000452,81,4,6,115,635.95,5.53,2025-09-05,2025-09-19,B,2025-09-05T13:22:00.628Z
453,BT-000453,81,4,12,340,1893.8,5.57,2025-03-09,2025-03-23,A,2025-03-09T13:22:00.628Z
454,BT-000454,81,4,2,60.7,301.07,4.96,2024-09-26,2024-10-10,A,2024-09-26T13:22:00.628Z
455,BT-000455,81,4,1,236.2,1084.16,4.59,2024-03-15,2024-03-29,A,2024-03-15T13:22:00.628Z
456,BT-000456,81,4,10,248.3,1072.66,4.32,2024-12-14,2024-12-28,C,2024-12-14T13:22:00.628Z
457,BT-000457,81,4,7,300.8,1510.02,5.02,2025-06-09,2025-06-23,C,2025-06-09T13:22:00.628Z
458,BT-000458,81,4,14,114.3,600.07,5.25,2025-01-28,2025-02-11,A,2025-01-28T13:22:00.628Z
459,BT-000459,81,4,2,250.1,1212.98,4.85,2024-06-03,2024-06-17,A,2024-06-03T13:22:00.628Z
460,BT-000460,81,4,12,205.8,849.95,4.13,2025-12-26,2026-01-09,A,2025-12-26T13:22:00.628Z
461,BT-000461,81,4,4,267.7,1410.78,5.27,2025-12-17,2025-12-31,A,2025-12-17T13:22:00.628Z
462,BT-000462,81,4,7,162.4,872.09,5.37,2024-11-08,2024-11-22,B,2024-11-08T13:22:00.628Z
463,BT-000463,200,4,9,88.8,354.31,3.99,2024-12-15,2025-01-14,A,2024-12-15T13:22:00.628Z
464,BT-000464,200,4,15,233.5,917.66,3.93,2025-06-04,2025-07-04,A,2025-06-04T13:22:00.628Z
465,BT-000465,200,4,1,110.8,505.25,4.56,2024-11-25,2024-12-25,A,2024-11-25T13:22:00.628Z
466,BT-000466,200,4,9,201.4,892.2,4.43,2025-11-01,2025-12-01,A,2025-11-01T13:22:00.628Z
467,BT-000467,200,4,1,290.6,1316.42,4.53,2025-04-20,2025-05-20,A,2025-04-20T13:22:00.628Z
468,BT-000468,200,4,12,413.1,1458.24,3.53,2025-05-25,2025-06-24,B,2025-05-25T13:22:00.628Z
469,BT-000469,200,4,13,411.7,1795.01,4.36,2026-01-17,2026-02-16,C,2026-01-17T13:22:00.628Z
