Transaction_ID,Product_ID,Store_ID,Transaction_Date,Category,Price_Elasticity_Coefficient,Promotion_Lift_Score,Inventory_Turnover_Ratio
71f89446-55cc-423b-a251-107d2277eb14,PRD-0090,STR-040,2023-01-15,Sports & Outdoors,-3.843,2.98,3.13
a4effea8-9c1f-41f4-b6b4-e7952c707c1a,PRD-0115,STR-013,2023-01-16,Health & Beauty,-0.431,2.17,15.28
2e913d13-3188-4817-94d2-37bb1f1e9d81,PRD-0083,STR-024,2023-01-17,Home & Garden,-4.06,3.17,6.33
f681fc25-71fe-48be-9004-ea65a0b5f963,PRD-0134,STR-029,2023-01-16,Health & Beauty,-1.881,3.48,1.28
1d93e6d1-42ff-4f64-bda0-56a25517e42e,PRD-0124,STR-044,2023-01-16,Home & Garden,-2.85,3.21,24.84
38c16ad7-57a8-4d6e-8dbc-d1a1351c21e8,PRD-0076,STR-026,2023-01-17,Health & Beauty,-1.122,2.57,2.3
524d9eca-8425-42e4-910d-42f7bb82ff35,PRD-0181,STR-016,2023-01-16,Health & Beauty,-0.231,1.78,6.71
9ac3227b-38a7-4549-92ae-43afdcc7b7b4,PRD-0105,STR-038,2023-01-16,Sports & Outdoors,-2.774,1.6,1.45
86f4671b-e07d-4f6f-b27a-b29920588a00,PRD-0177,STR-016,2023-01-17,Sports & Outdoors,-0.774,1.62,2.58
1791cb20-ec40-4b1a-ae94-ae4840e8f907,PRD-0150,STR-035,2023-01-17,Apparel,-0.321,1.1,10.57
b744b549-981f-44fe-a1b7-2ee23d631e3b,PRD-0173,STR-016,2023-01-16,Sports & Outdoors,-3.31,2.67,20.42
05785211-018c-491f-85df-8c13973da3c4,PRD-0057,STR-045,2023-01-15,Toys & Games,-0.941,1.09,15.34
e2945fd5-f605-4593-9915-79d23bc4d966,PRD-0132,STR-014,2023-01-18,Electronics,-4.949,1.55,18.36
f1920de4-cc71-415d-831c-f09f52901bc6,PRD-0147,STR-037,2023-01-15,Automotive,-3.073,2.04,6.71
c81bfb33-868b-4742-9c50-3648c47d083b,PRD-0107,STR-017,2023-01-17,Home & Garden,-4.76,2.21,3.36
a55bde70-2e9e-4be6-90df-16393d1c877f,PRD-0182,STR-022,2023-01-17,Electronics,-3.926,3.47,1.88
e5dafab2-a539-4dc2-8263-8533414dc9bb,PRD-0066,STR-046,2023-01-18,Sports & Outdoors,-3.195,1.6,16.18
654ece29-8b97-493b-b5c2-d238773890d6,PRD-0154,STR-029,2023-01-18,Health & Beauty,-2.516,3.02,16.78
3086cd5c-ab1a-4ab8-a493-d20da1f8f22d,PRD-0063,STR-030,2023-01-18,Health & Beauty,-3.84,1.45,23.05
504c27f5-8a56-45a8-bf1b-ac690a02141b,PRD-0064,STR-008,2023-01-17,Grocery,-3.704,2.64,20.1
0a50625a-df9a-4b05-be90-9fa7ce409406,PRD-0046,STR-049,2023-01-17,Automotive,-3.911,1.87,7.61
490935a6-c1a8-4bef-8cb9-c9236e1c0ce5,PRD-0008,STR-003,2023-01-17,Automotive,-4.715,1.45,5.56
d503eef0-644a-4184-99b2-ae6d6f990cc4,PRD-0012,STR-010,2023-01-18,Electronics,-2.389,2.8,5.03
b6a4cc68-c9fe-4b50-a155-67f81207e721,PRD-0119,STR-009,2023-01-17,Automotive,-2.152,2.88,13.96
9645a92a-63ad-4d27-9ff4-097ab4e818e0,PRD-0064,STR-021,2023-01-18,Sports & Outdoors,-1.705,2.88,16.5
3c1f2f90-53e4-44c2-815c-26ce822a102c,PRD-0013,STR-050,2023-01-17,Home & Garden,-2.247,2.55,4.43
c5effc35-ffa6-4f3c-ab3d-465610f96815,PRD-0101,STR-019,2023-01-17,Sports & Outdoors,-3.701,2.35,21.39
74365b30-ec9a-42a1-a800-7b09de3b11f7,PRD-0084,STR-017,2023-01-19,Electronics,-3.618,2.64,1.03
63c47e6d-b469-4b41-81cc-df42b6d90183,PRD-0150,STR-024,2023-01-19,Health & Beauty,-1.035,3.2,1.14
ac80279d-5c0e-4d4d-9ef4-86b2c6eaf771,PRD-0052,STR-050,2023-01-18,Sports & Outdoors,-0.594,2.8,15.92
a4967024-c7f7-41f7-a40d-3b681fc64f57,PRD-0183,STR-010,2023-01-19,Home & Garden,-4.883,1.11,6.53
e445ec78-0eaa-4e41-850d-6ef0f229ea80,PRD-0111,STR-039,2023-01-17,Home & Garden,-3.627,1.4,7.71
ee6c8b6b-7798-4f67-ba22-3f90174eda14,PRD-0107,STR-037,2023-01-19,Toys & Games,-3.599,3.02,12.19
158df377-1a32-467a-899f-7e2a0c36fe31,PRD-0157,STR-013,2023-01-18,Toys & Games,-3.456,2.48,11.38
47eb269d-43ce-41cd-b2ea-ad4e163f4552,PRD-0094,STR-044,2023-01-19,Automotive,-2.728,2.54,8.1
f274f6c7-4d17-4699-9152-64930e633ada,PRD-0147,STR-036,2023-01-17,Health & Beauty,-2.53,3.07,1
d2b5621d-cf99-417b-bb51-087471d01703,PRD-0090,STR-035,2023-01-20,Toys & Games,-4.186,1.21,12.22
0a97a5ac-e10f-4941-8a92-7c4c69937f83,PRD-0063,STR-014,2023-01-20,Grocery,-4.832,2.01,4.9
e8f753da-e4f6-455f-82cf-f8f6fbd885fa,PRD-0037,STR-010,2023-01-19,Health & Beauty,-1.896,2.89,12.48
d085b1d6-7c72-4b77-b5f1-a9ff948109bc,PRD-0150,STR-022,2023-01-18,Toys & Games,-1.986,3.46,17.02
58c7b037-2199-414b-9cfb-07bb6cbcd951,PRD-0070,STR-050,2023-01-20,Toys & Games,-4.545,1.56,3.57
c9fa0e05-78af-4a69-8f6d-069afec857c8,PRD-0095,STR-042,2023-01-20,Health & Beauty,-0.423,2.82,3.46
50a1042e-76b0-45f1-b9bf-36f85c32d5cb,PRD-0157,STR-042,2023-01-18,Automotive,-1.536,2.39,23.23
e480cae3-49d5-4330-b12a-6630a24b54f1,PRD-0127,STR-001,2023-01-20,Grocery,-3.184,2.12,7.25
bab7fbe8-8fc9-4ea0-a17d-3eefffbedbf6,PRD-0055,STR-041,2023-01-20,Sports & Outdoors,-0.984,1.75,5.29
b245960a-fdbe-4c01-8a17-8e3a2873a8c0,PRD-0145,STR-045,2023-01-19,Sports & Outdoors,-0.409,1.67,17.66
945a4f03-40ef-4b6d-bffa-2368499f8554,PRD-0119,STR-015,2023-01-20,Grocery,-2.105,3.31,3.52
621e5c40-c421-4ae6-ab34-470fd79951a1,PRD-0111,STR-030,2023-01-18,Grocery,-2.886,2.76,1.05
c0f93f01-d9e6-4f47-86d6-2b58254b43dd,PRD-0034,STR-023,2023-01-21,Health & Beauty,-3.012,2.5,1.71
a50417b6-0d35-42fd-8a08-b87a65573314,PRD-0116,STR-016,2023-01-20,Home & Garden,-0.298,1.85,18.23
f8f1038f-0673-4566-b06e-396f34a7711c,PRD-0079,STR-006,2023-01-20,Home & Garden,-0.374,3.26,2.1
378299b8-c264-473d-8a77-5dcc54705708,PRD-0147,STR-039,2023-01-19,Toys & Games,-2.668,1.96,17.11
208cafc7-7b1b-4fed-be9d-f850773ba6f1,PRD-0184,STR-021,2023-01-19,Home & Garden,-4.623,1.65,15.56
f0ba70fd-7a8f-49f4-b2cf-33ed870cbe38,PRD-0165,STR-039,2023-01-20,Apparel,-1.837,2.44,8.94
266c9959-1bbb-41df-941d-a37ce2a55bb4,PRD-0159,STR-049,2023-01-19,Health & Beauty,-4.736,1.99,11.53
0a983b41-3ecb-440a-9a1c-8a4ebc23dc18,PRD-0187,STR-038,2023-01-19,Grocery,-1.984,1.9,9.33
55436a1e-c61c-4943-8fce-68285011a5ab,PRD-0167,STR-014,2023-01-19,Sports & Outdoors,-3.225,2.69,13.42
979c774b-eee7-4dd4-8476-595f4ccba80f,PRD-0172,STR-005,2023-01-19,Apparel,-1.97,2.7,7.98
e09f94b0-380a-4f14-8ecc-15eec9d7ff36,PRD-0145,STR-048,2023-01-20,Automotive,-2.733,2.42,18.81
a10e0594-5740-4722-acd6-e6f99262c4d9,PRD-0159,STR-001,2023-01-19,Health & Beauty,-3.51,2.98,1.86
037a3478-1491-4e59-aeac-7efeeef611b2,PRD-0190,STR-006,2023-01-19,Electronics,-1.489,2.57,4.63
25980e58-d0f2-4159-8678-f436844faf49,PRD-0194,STR-031,2023-01-21,Grocery,-3.733,1.15,23.49
1a80b7c3-b456-45fa-88ce-4653012c5dbf,PRD-0024,STR-007,2023-01-22,Automotive,-3.991,3.07,12.99
c0f8feb4-60cf-4088-a97f-976dc8f4a38a,PRD-0032,STR-013,2023-01-22,Home & Garden,-4.147,1.9,8.57
1ebe5971-c0c3-4605-8e60-9685a3d94b90,PRD-0063,STR-027,2023-01-21,Automotive,-0.561,2.97,3.06
94f6d4c7-d1ad-4170-b9f6-56d8941c05fe,PRD-0175,STR-017,2023-01-19,Home & Garden,-1.749,2.62,16.84
7dd53e99-bbd9-49d8-9e93-c1d101687a76,PRD-0165,STR-007,2023-01-21,Toys & Games,-2.8,3.29,19.52
1d98789d-0af0-418b-b1f4-372d34a785d5,PRD-0047,STR-032,2023-01-22,Health & Beauty,-0.788,3.34,1.06
eb7c475f-66f2-4d59-be29-aa238ed759c9,PRD-0187,STR-014,2023-01-20,Automotive,-0.598,1.21,3.66
e299d175-e96b-4a5d-b9c1-fd06542fa489,PRD-0084,STR-040,2023-01-22,Automotive,-4.658,2.9,15.8
d7e741b9-f635-454c-9487-b8df8430a49e,PRD-0020,STR-038,2023-01-22,Electronics,-3.111,1.96,18.06
4e1798b0-2382-4892-a85d-07fdf0b570ca,PRD-0037,STR-050,2023-01-21,Toys & Games,-1.862,2.08,18
bcbcca1b-66d0-45a8-9d08-73b32dbbc714,PRD-0060,STR-013,2023-01-20,Toys & Games,-0.794,3.09,4.17
0a9679a4-9c5a-4a06-8a68-8a9cf9672cd4,PRD-0131,STR-011,2023-01-22,Sports & Outdoors,-1.432,3.13,23.28
ce971281-662f-4588-8ebb-fd922e1925ee,PRD-0058,STR-021,2023-01-21,Health & Beauty,-4.698,2.88,5.8
a08adbe3-1fa8-4217-9cbe-7ef0ce4c5c4b,PRD-0004,STR-045,2023-01-22,Automotive,-4.957,3.13,5.92
0aff0530-3d87-4cd3-a4e9-1fefb070aa33,PRD-0030,STR-050,2023-01-21,Electronics,-3.25,2.3,3.05
4252d318-181e-42ac-9733-4a837d737f53,PRD-0109,STR-024,2023-01-22,Apparel,-4.703,2.5,5.65
77fd81f5-ebae-4a9a-9be3-4cd982812bb4,PRD-0158,STR-034,2023-01-22,Home & Garden,-3.119,2.98,4.8
ba78b5d6-a042-4012-a160-4c5484f63979,PRD-0045,STR-014,2023-01-20,Electronics,-2.63,3.44,22.68
4c6582ee-f1de-4d41-bc72-f61e89169c7d,PRD-0088,STR-034,2023-01-21,Electronics,-4.472,2.73,3.09
e2cb5803-8b24-40bd-bf74-444c2fce8d19,PRD-0107,STR-039,2023-01-21,Home & Garden,-4.879,1.25,7.17
f7d940e5-491f-4409-8ca0-a2efc4a7fbc3,PRD-0168,STR-014,2023-01-23,Home & Garden,-3.589,3.01,9.18
101ca2a5-552d-46ca-a92b-9b9489a20bfb,PRD-0028,STR-039,2023-01-22,Health & Beauty,-2.583,2.24,2.28
fb6dafcb-bdac-4966-9387-15d81d6f3d93,PRD-0098,STR-009,2023-01-23,Health & Beauty,-3.627,2.13,16.94
0edf8de9-b679-4716-b5dc-8c7903fcbb5c,PRD-0103,STR-001,2023-01-22,Health & Beauty,-0.994,2.17,14.48
14238f91-0181-4c2b-b56d-a4e26b8f8603,PRD-0083,STR-039,2023-01-21,Health & Beauty,-1.279,2.73,1.2
dff3f001-ea36-426c-8612-2b3b857b1c92,PRD-0056,STR-028,2023-01-21,Grocery,-0.591,3.47,4.52
c4d43ab8-e113-4527-a28c-bb6309dbef8f,PRD-0052,STR-001,2023-01-23,Health & Beauty,-3.09,1.75,6.04
8f4f54fe-b6ce-4ebe-9df8-fcb730c55856,PRD-0067,STR-032,2023-01-24,Home & Garden,-1.627,2.83,23.86
d9de14e7-37e1-4dfc-a220-244f3f40a85b,PRD-0022,STR-015,2023-01-21,Grocery,-1.906,3.27,8.73
dbb67d8b-788e-449c-8c31-e6b4abd04a74,PRD-0192,STR-022,2023-01-23,Health & Beauty,-1.41,2.64,21.35
be89b2dc-c8c3-4703-9ebd-a956dc342d1c,PRD-0194,STR-019,2023-01-22,Electronics,-0.838,3.2,3.84
177d5ae0-c3e1-44c8-b5af-ad4e6edeb7ea,PRD-0075,STR-044,2023-01-22,Health & Beauty,-2.805,2.16,2.18
b2885b04-549f-4a25-8ada-7d66b7e41258,PRD-0155,STR-044,2023-01-22,Automotive,-2.01,2.94,5.57
a2684315-8b8e-489e-9ec0-dd11ee95ff68,PRD-0114,STR-009,2023-01-21,Electronics,-3.337,2.19,2.56
22c72e5e-0cf7-47a3-9a41-a87dc51148d0,PRD-0066,STR-012,2023-01-22,Sports & Outdoors,-3.141,1.49,12.65
112c4999-1d1e-4027-9e86-587a97ec6f12,PRD-0194,STR-007,2023-01-23,Health & Beauty,-4.028,1.83,13.57
34288f01-ebed-40fc-838a-0d099f2cfe8d,PRD-0049,STR-003,2023-01-24,Automotive,-1.439,1.38,2.51
a8613a30-c134-43cf-815c-ab5a99c5093a,PRD-0019,STR-008,2023-01-23,Apparel,-3.917,2.01,15.66
1efe613b-41b1-4620-84ef-704b0ff263cd,PRD-0044,STR-008,2023-01-25,Apparel,-4.474,2.9,6.48
468818fa-3c8d-4bc1-a78c-78f61ad34bb5,PRD-0028,STR-040,2023-01-23,Sports & Outdoors,-4.825,3,11.62
1830e77a-a6d9-43d2-bf12-2e6a4dafc594,PRD-0069,STR-038,2023-01-22,Sports & Outdoors,-2.975,2.69,23.85
7e8d453e-47b7-4755-b524-901db8618702,PRD-0110,STR-012,2023-01-24,Toys & Games,-4.903,1.06,1.94
7541d333-9032-431b-8ca1-a1e7b84e3ceb,PRD-0193,STR-047,2023-01-25,Grocery,-4.359,3.04,5.91
d38711a3-c53a-47b2-bc79-7e2c8fd593d2,PRD-0033,STR-043,2023-01-25,Sports & Outdoors,-0.86,1.2,10.4
d2b47764-0526-4741-b851-e3590a1911c7,PRD-0002,STR-001,2023-01-23,Sports & Outdoors,-3.511,3.03,11.7
db33fadb-6feb-4964-aa9c-b289379e6e91,PRD-0010,STR-020,2023-01-23,Home & Garden,-1.821,2.55,10.1
665e7f79-dad7-404c-a061-0eea30084dc7,PRD-0084,STR-029,2023-01-25,Apparel,-2.427,1.87,1.84
3cfdb3e4-87cb-4c45-8914-62b9ddf08076,PRD-0147,STR-038,2023-01-23,Sports & Outdoors,-0.633,1.43,4.47
64ad926c-f9a8-4f25-ab77-493f6dae9488,PRD-0159,STR-005,2023-01-24,Apparel,-2.131,1.52,1.14
c794aee7-4d5b-4f35-8d59-294b10b1fcf0,PRD-0196,STR-044,2023-01-24,Automotive,-0.121,3.32,13.71
d450d790-2e18-4d67-a59a-fa6f21bb5a41,PRD-0122,STR-005,2023-01-24,Toys & Games,-1.864,1.33,14.48
7ecd9a12-d641-4c81-a1eb-4757d6ba97e1,PRD-0016,STR-027,2023-01-25,Home & Garden,-4.628,2.59,23.96
7fd9ae3d-2650-4acd-abcf-1f3c63830d51,PRD-0049,STR-050,2023-01-23,Grocery,-1.655,3.26,21.45
16ba275e-4b4f-4f78-97d1-727de6cf55cb,PRD-0198,STR-033,2023-01-24,Apparel,-1.431,1.75,22.47
c2cf280e-cb4c-4f3a-ade7-aeee8dc64147,PRD-0003,STR-029,2023-01-24,Grocery,-4.987,1.34,14.37
a5aa067a-1cd3-4d06-88e6-f4ce8a98f702,PRD-0181,STR-037,2023-01-23,Automotive,-1.373,3.4,13.6
0d2a4bfd-60bb-4c64-8b43-efe7b3882b5d,PRD-0139,STR-020,2023-01-24,Electronics,-2.643,1.78,22.84
ef13f46e-d08a-4615-b728-5a841a522282,PRD-0101,STR-037,2023-01-26,Apparel,-3.02,2,3.72
9626b766-ebb0-4a31-966b-4a5906074e0c,PRD-0085,STR-009,2023-01-24,Apparel,-1.675,1.33,2.17
58504c82-06a1-41a1-aed2-fa8475a74108,PRD-0043,STR-040,2023-01-25,Sports & Outdoors,-3.256,3.48,3
bf63d119-f729-445d-89c2-4841c1518351,PRD-0171,STR-023,2023-01-24,Electronics,-0.74,1.26,1.29
58b81e9a-47b4-4e7e-ad15-a2dce1b7b45e,PRD-0090,STR-047,2023-01-26,Automotive,-2.459,3.26,1.24
c212c3fd-09d4-4042-9a7d-3e9e781b12d3,PRD-0049,STR-018,2023-01-26,Automotive,-1.882,1.62,5.33
8b1ab9be-2682-4c5c-aa06-d33c88922457,PRD-0198,STR-003,2023-01-25,Home & Garden,-2.368,1.51,14.25
b7488bfd-c3e9-4dc8-a9e4-dfa96a56eaec,PRD-0082,STR-043,2023-01-27,Grocery,-2.33,2.93,23.17
f8d56a4f-be96-485d-8499-67d3ea57194c,PRD-0083,STR-050,2023-01-26,Home & Garden,-0.139,2.19,21.46
4671c939-982f-4257-adca-8ca372df9127,PRD-0185,STR-014,2023-01-27,Electronics,-0.742,3.44,23.34
1d3afc3b-6161-4e9c-a1c0-36af813152c8,PRD-0069,STR-016,2023-01-25,Electronics,-0.589,2.79,1.08
6022eccc-8a2f-4ec4-8e95-088c019c626d,PRD-0168,STR-019,2023-01-25,Sports & Outdoors,-4.962,3.22,18.5
f3f9ff7b-3c98-4b82-bc3d-5f0f6d2818d2,PRD-0049,STR-046,2023-01-27,Toys & Games,-2.517,2.61,14.19
798d5b9e-df1e-4c5e-a11d-80ccdd4d1e1c,PRD-0173,STR-036,2023-01-24,Automotive,-3.481,1.97,12.22
87b55161-4b76-45d1-99ed-2bbc4bc1c791,PRD-0153,STR-034,2023-01-27,Home & Garden,-4.666,1.35,1.75
5e5a1ef9-1502-4dc7-9d55-0222067345f2,PRD-0001,STR-018,2023-01-25,Home & Garden,-4.254,1.76,20.02
648105e1-882f-4270-a76c-c25c904ccfd9,PRD-0104,STR-010,2023-01-25,Automotive,-3.94,1.5,16.37
b77bc354-d8dc-4e22-994a-1db427644d97,PRD-0197,STR-021,2023-01-27,Toys & Games,-1.895,1.31,6.19
da36d2a2-58f7-4482-a79c-2d58ee2df33f,PRD-0020,STR-013,2023-01-27,Grocery,-1.28,3.2,14.44
84aa6475-2580-45a7-81f1-633e65824522,PRD-0038,STR-027,2023-01-26,Grocery,-4.295,2.32,3.18
dd6ecce7-f425-4138-a7d5-ceef69da3ce8,PRD-0007,STR-002,2023-01-27,Sports & Outdoors,-2.562,1.92,23.12
d870b5ad-1860-4429-a49f-89db73591d12,PRD-0193,STR-020,2023-01-26,Health & Beauty,-2.915,1.29,3.83
09d83441-8fb0-4038-8493-aa4fb21d542d,PRD-0010,STR-021,2023-01-26,Electronics,-1.841,1.85,5.44
9d2a7018-6a99-4d93-bbc0-1355db5d68f3,PRD-0132,STR-006,2023-01-25,Sports & Outdoors,-1.718,2.4,7.42
62412e7a-8e08-4c88-9558-9c4964e23379,PRD-0129,STR-043,2023-01-26,Home & Garden,-4.427,1.2,5.53
e5119976-2d8c-4324-8f7a-b8c472cdaffd,PRD-0025,STR-039,2023-01-28,Sports & Outdoors,-4.921,2.71,1.86
595c31f5-6f1a-4dc2-be82-d5d0de84670f,PRD-0088,STR-040,2023-01-26,Electronics,-3.354,2.15,2.22
5d3fdd4c-60e7-4990-8fd0-ebf0c61bee5a,PRD-0087,STR-016,2023-01-26,Electronics,-0.682,1.94,18.97
12a3c5d3-3180-4c0c-ab78-a6105c58dee6,PRD-0112,STR-039,2023-01-27,Grocery,-4.678,2.72,1.74
0a9be5b3-a8f9-4717-8b15-6fa54621d76f,PRD-0103,STR-018,2023-01-28,Electronics,-3.534,2.63,22.96
98986171-a413-46b0-bbc0-fdfa1dda743b,PRD-0118,STR-010,2023-01-27,Toys & Games,-2.607,3.25,7.73
fc46f0a5-a9d6-439d-882b-82629cdfcaae,PRD-0175,STR-010,2023-01-25,Health & Beauty,-3.965,1.47,15.69
82f3fd8a-3bd0-4f15-9cd7-24450e9d527c,PRD-0159,STR-036,2023-01-26,Toys & Games,-0.897,3.45,8.07
7c3e203d-0462-4ad9-87f3-fcd936472ed1,PRD-0072,STR-009,2023-01-27,Health & Beauty,-2.023,3.42,19.13
4ba3a58d-2f39-43fd-bb41-51510dfbfa20,PRD-0129,STR-040,2023-01-27,Health & Beauty,-2.074,3.19,1.07
b5ae175c-b4a9-4c0f-aa52-02efea04ab1e,PRD-0107,STR-032,2023-01-28,Grocery,-0.86,2.38,15.83
3455fcea-435e-46f8-a2cf-659893d50205,PRD-0070,STR-006,2023-01-28,Home & Garden,-4.552,2.51,2.53
2d0f7120-bf49-471a-93cf-ddb33ae80a4c,PRD-0174,STR-048,2023-01-26,Apparel,-1.925,1.49,7.51
8084775b-17db-4330-b6cb-76304ff0b402,PRD-0068,STR-046,2023-01-27,Sports & Outdoors,-0.818,2.01,1.79
e631d83e-e076-4c21-b9b7-2563f194f9f0,PRD-0185,STR-036,2023-01-27,Apparel,-4.504,1.38,11.88
659c4cc0-5ca6-44d0-8a52-d4ea20020dcc,PRD-0010,STR-030,2023-01-26,Toys & Games,-3.029,2.61,19.51
f96f38b0-6b6d-4dfa-8a9b-0532cf041f86,PRD-0113,STR-030,2023-01-29,Electronics,-2.466,1.39,20.85
f32e6ecc-d014-4747-9784-62ddbad90a21,PRD-0113,STR-025,2023-01-29,Grocery,-4.027,3.39,3.46
e079347d-f51e-4227-a24e-04c83fe425c2,PRD-0086,STR-010,2023-01-27,Toys & Games,-3.504,2.16,4.5
c583e336-2672-488a-8541-04897e380e4b,PRD-0056,STR-050,2023-01-27,Grocery,-3.412,2.55,2.08
275ce141-92fc-4da2-8b14-178161046a20,PRD-0132,STR-041,2023-01-27,Electronics,-4.396,2.86,13.1
c0a47094-dbde-4db9-9302-b0930cd00beb,PRD-0033,STR-046,2023-01-28,Sports & Outdoors,-2.766,2.06,11.7
67bf429b-52a0-446b-b117-70d390ec08d8,PRD-0070,STR-009,2023-01-27,Home & Garden,-1.372,1.68,20.92
6ea5d78c-3f96-4ad5-b8f3-fe4f283a53c0,PRD-0071,STR-030,2023-01-28,Sports & Outdoors,-2.543,2.1,8.92
abe33550-6f8b-4710-ae0b-d8848881f3f1,PRD-0164,STR-049,2023-01-28,Health & Beauty,-2.436,1.2,21.47
b6ba12e4-c056-449b-8ab5-55547b73fd74,PRD-0054,STR-010,2023-01-27,Grocery,-2.28,1.13,8.87
7356545d-9c19-4d11-907f-34eb7ca5b38b,PRD-0043,STR-043,2023-01-29,Apparel,-0.538,1.11,5.37
d94fe8ef-21d1-4d30-876e-20b518f6dcc4,PRD-0096,STR-041,2023-01-27,Sports & Outdoors,-2.773,1.33,12.42
d1b09f01-1514-411b-a7b5-7ba8cf4153fc,PRD-0031,STR-045,2023-01-29,Home & Garden,-0.222,2.01,18.66
3296f3dc-f4e5-4888-86cd-97dc8b8ef993,PRD-0080,STR-038,2023-01-27,Home & Garden,-3.519,1.22,18.27
564cab10-3eed-4746-bbf9-5449b53b10b9,PRD-0117,STR-027,2023-01-27,Sports & Outdoors,-0.124,1.19,20.91
752e444a-2136-41fb-af15-abc8a66ce77b,PRD-0191,STR-004,2023-01-27,Home & Garden,-0.946,1.85,24.01
4916caf5-48b8-4e93-8ceb-9aecebce9e0c,PRD-0115,STR-042,2023-01-30,Home & Garden,-3.121,1.34,8.94
ae12f0dd-b9a5-4732-94a3-d5e0d9461ee3,PRD-0046,STR-029,2023-01-28,Electronics,-3.577,3.1,8.96
d2e69641-8127-42f6-b433-798d1a694966,PRD-0123,STR-035,2023-01-29,Automotive,-4.362,1.8,8.89
80b1f843-6670-445a-9235-b9077f404371,PRD-0076,STR-042,2023-01-30,Apparel,-0.593,3.42,5.3
9bbd71b6-6c46-46f8-988f-ec10863e308e,PRD-0069,STR-048,2023-01-28,Electronics,-2.526,3.14,4.64
e8ba38c4-9ea4-41ff-b377-6cd36fc77b08,PRD-0165,STR-033,2023-01-30,Automotive,-4.552,1.51,7.52
cdbaf722-ba42-48e6-8695-285f2f3f98f4,PRD-0076,STR-008,2023-01-30,Grocery,-2.566,2.95,13.17
104c2f99-cbb3-4394-a50e-1c63c5074629,PRD-0118,STR-021,2023-01-29,Sports & Outdoors,-3.057,1.82,17.12
eb1a6ce4-a564-4267-99c0-aacecbf8cef7,PRD-0142,STR-004,2023-01-28,Apparel,-3.577,1.23,8.3
383436e9-3fa4-4f21-b465-142e923f4293,PRD-0015,STR-043,2023-01-30,Sports & Outdoors,-4.694,2.67,2.17
ce603071-222c-4eff-94b5-3f1225224028,PRD-0187,STR-048,2023-01-30,Apparel,-0.905,3.23,10
60ecdd4c-b67c-49ef-a6bc-5609cf17f649,PRD-0084,STR-007,2023-01-30,Grocery,-4.632,3.22,4.6
e3213e31-8d68-4ee5-adcc-885926bc3e36,PRD-0078,STR-029,2023-01-29,Electronics,-0.157,1.37,13.86
c9e0c3e1-e540-4d1d-8d6d-c8b6e6cbb021,PRD-0174,STR-044,2023-01-30,Electronics,-3.238,3.17,21.57
615daf9d-fc59-410e-bfbc-4eb1521dc83d,PRD-0106,STR-012,2023-01-29,Automotive,-1.276,1.42,9.58
b8076222-a36d-4588-a992-d6c73c5c9a6d,PRD-0093,STR-042,2023-01-31,Home & Garden,-1.936,2.74,3.66
55e97906-126c-4fe3-93fb-74f2911c4b5a,PRD-0035,STR-031,2023-01-31,Grocery,-2.726,3.31,15.88
8d3164b9-1586-4d2a-afb5-260e8935c57e,PRD-0094,STR-022,2023-01-31,Sports & Outdoors,-4.816,3.38,20.14
2fc5d433-a201-48b1-b2c0-b1a405bbf607,PRD-0177,STR-001,2023-01-31,Sports & Outdoors,-3.263,1.36,1.46
c6644e8b-bbfa-45a6-92b5-8e54f98f4a1e,PRD-0116,STR-006,2023-01-30,Home & Garden,-3.646,3.43,23.62
87742184-68c5-4a1d-85e2-69a69e2edec4,PRD-0151,STR-040,2023-01-30,Grocery,-2.207,1.29,1.96
f38895bc-df3d-40b5-bfad-c7eabb174379,PRD-0053,STR-010,2023-01-31,Health & Beauty,-3.676,1.1,13.17
b17cda6e-e2ab-4a15-8086-26aea0433b59,PRD-0117,STR-031,2023-01-30,Electronics,-4.648,3.05,3.73
ccb30b9d-afe3-4c11-af3c-2fd367b6cbe3,PRD-0154,STR-040,2023-01-30,Health & Beauty,-4.402,2.76,4.87
b5a52fd9-3024-4b20-8043-900784dfe6a4,PRD-0002,STR-011,2023-02-01,Electronics,-1.783,1,22.91
c33e1538-5012-423e-8857-af67969f10f5,PRD-0161,STR-040,2023-01-31,Automotive,-1.443,1.85,9.56
c124f690-7882-4025-83a5-0a2c971ac704,PRD-0048,STR-028,2023-01-31,Health & Beauty,-2.313,3.18,16.29
6cf041df-31f5-4bbb-9e36-20957e7f42e0,PRD-0144,STR-002,2023-01-31,Automotive,-3.528,3.07,24.89
fa93a66d-b361-4879-99dc-825bee750d93,PRD-0045,STR-033,2023-01-30,Automotive,-4.341,2.87,1.33
76a3092d-564a-4145-b3ba-9cea2ff917bf,PRD-0002,STR-008,2023-02-01,Home & Garden,-2.122,1.08,18.67
955102a7-8d14-4452-8009-955f2172cab4,PRD-0122,STR-048,2023-02-01,Home & Garden,-2.59,1.93,12.46
b4b441a0-f50a-4615-814f-347cbaf459b3,PRD-0181,STR-040,2023-01-31,Automotive,-2.213,2.76,9.27
4d01d564-5976-41fd-81ce-71672d856446,PRD-0055,STR-049,2023-02-01,Home & Garden,-2.577,1.37,9.04
1fb6ee04-4183-438a-93c4-da52f33d293d,PRD-0176,STR-022,2023-02-01,Apparel,-1.099,2.05,22.44
fc2efb7c-7443-4db4-b12e-64ae7bd63e98,PRD-0091,STR-019,2023-02-01,Health & Beauty,-1.339,2.72,2.37
